,wine_id,wine_rate
3551,119075,4
3552,128122,4
3553,182015,4
3554,118576,4
3555,137410,4
3556,122170,4
3557,115774,4
3558,155370,3
3559,101782,4
3560,103125,3
3561,126471,3
3562,116642,4
3563,112874,4
3564,126772,4
3565,121580,4
3566,105186,4
3567,155852,3
3568,134954,4
3569,101816,3
3570,112867,4
3571,102411,4
3572,141235,4
3573,123623,4
3574,174193,4
3575,122580,4
3576,180050,4
3577,171004,4
3578,171019,3
3579,179145,4
3580,123130,4
3581,124285,4
3582,100014,4
3583,104620,4
3584,112458,4
3585,164396,3
3586,126713,4
3587,108055,3
3588,194178,4
3589,133439,4
3590,102584,4
3591,179105,3
3592,115087,4
3593,115981,4
3594,179591,3
3595,158970,4
3596,123989,4
3597,130872,4
3598,193798,3
3599,194041,4
3600,179749,4
3601,137542,4
3602,105447,4
3603,119333,4
3604,103272,4
3605,115153,4
3606,163327,4
3607,155581,4
3608,168165,4
3609,183441,4
3610,156346,4
3611,183462,4
3612,155412,4
3613,101931,4
3614,100291,3
3615,140410,3
3616,162987,3
3617,112745,4
3618,112947,4
3619,149837,4
3620,133933,3
3621,118683,3
3622,130145,3
3623,141000,4
3624,179631,3
3625,156674,4
3626,179349,4
3627,192157,3
3628,115909,4
3629,113488,4
3630,137875,3
3631,118479,4
3632,179968,3
3633,111602,4
3634,112329,4
3635,142243,3
3636,162572,3
3637,124833,4
3638,121232,5
3639,139933,4
3640,193285,4
3641,112635,4
3642,122116,4
3643,113432,3
3644,137454,4
3645,118708,4
3646,163654,3
3647,179247,4
3648,155826,3
3649,112020,4
3650,162507,4
3651,120775,4
3652,179252,4
3653,155316,4
3654,161595,3
3655,122659,4
3656,105053,4
3657,186779,3
3658,160147,3
3659,162947,4
3660,116417,4
3661,119513,4
3662,171025,4
3663,180224,4
3664,156459,3
3665,140425,3
3666,179759,4
3667,136432,4
3668,112936,4
3669,145285,4
3670,180898,4
3671,136946,4
3672,117555,4
3673,118255,4
3674,139838,3
3675,155328,4
3676,155533,4
3677,111745,4
3678,111886,4
3679,117766,3
3680,111800,4
3681,115357,3
3682,136692,4
3683,167868,3
3684,179714,3
3685,137911,4
3686,106626,4
3687,116663,3
3688,113017,4
3689,105586,4
3690,123183,4
3691,120825,4
3692,180415,3
3693,100013,4
3694,126279,3
3695,112840,4
3696,144815,3
3697,153980,3
3698,162963,3
3699,115272,3
3700,128202,4
3701,116271,4
3702,169684,3
3703,167691,4
3704,111407,4
3705,115118,4
3706,162768,4
3707,113861,4
3708,156763,4
3709,123288,4
3710,154524,4
3711,162990,3
3712,162819,4
3713,112435,4
3714,137962,4
3715,182956,4
3716,155679,3
3717,171527,4
3718,179503,4
3719,136258,4
3720,128157,3
3721,108144,3
3722,115249,4
3723,168753,3
3724,150669,3
3725,112211,4
3726,129998,4
3727,162559,4
3728,181720,4
3729,156834,3
3730,142357,4
3731,112330,4
3732,124760,4
3733,157743,4
3734,113417,4
3735,112876,4
3736,114408,4
3737,175042,4
3738,136693,4
3739,102837,4
3740,116406,3
3741,116027,4
3742,111851,4
3743,127553,4
3744,180650,4
3745,107089,4
3746,155448,3
3747,179862,4
3748,193717,4
3749,133081,3
3750,118087,4
3751,113078,4
3752,178372,4
3753,115189,3
3754,196049,4
3755,119583,3
3756,168310,4
3757,128018,4
3758,155804,4
3759,174279,4
3760,177389,4
3761,162562,3
3762,102471,3
3763,132368,4
3764,168020,4
3765,181573,4
3766,129064,3
3767,171048,3
3768,135951,4
3769,163120,3
3770,129251,4
3771,115007,4
3772,179100,4
3773,122162,3
3774,182756,4
3775,162549,3
3776,143750,3
3777,135661,4
3778,174343,4
3779,127250,4
3780,101577,4
3781,174209,3
3782,139637,3
3783,115140,3
3784,161701,3
3785,172701,3
3786,136206,3
3787,157664,4
3788,114299,4
3789,136434,4
3790,100146,3
3791,141263,4
3792,168755,4
3793,179994,3
3794,136186,3
3795,129684,4
3796,162597,4
3797,113723,4
3798,175954,3
3799,135887,4
3800,131663,3
3801,179218,4
3802,113271,4
3803,103038,4
3804,163966,4
3805,179162,4
3806,128448,3
3807,181366,4
3808,117384,4
3809,139460,4
3810,111607,4
3811,113071,4
3812,163206,4
3813,179545,4
3814,180748,3
3815,156636,4
3816,138713,4
3817,116822,4
3818,115702,4
3819,144706,4
3820,167980,4
3821,162759,3
3822,136635,3
3823,121872,4
3824,155554,4
3825,135922,3
3826,104677,4
3827,145630,4
3828,136785,4
3829,128329,4
3830,187835,3
3831,111865,4
3832,155842,4
3833,136031,4
3834,103635,4
3835,157945,4
3836,179052,4
3837,181582,4
3838,118588,4
3839,146214,3
3840,179048,4
3841,130408,4
3842,179288,3
3843,179061,5
3844,164694,3
3845,172519,4
3846,179544,4
3847,117114,4
3848,138968,4
3849,162571,3
3850,179230,3
3851,141341,4
3852,121206,4
3853,163440,4
3854,181918,4
3855,180476,4
3856,139664,4
3857,153864,4
3858,174688,3
3859,161012,4
3860,102890,4
3861,121698,4
3862,163324,4
3863,193100,3
3864,157908,4
3865,179268,4
3866,136595,4
3867,103094,4
3868,167959,4
3869,119712,4
3870,116715,4
3871,116230,3
3872,136890,4
3873,179238,4
3874,142731,4
3875,179880,3
3876,135919,4
3877,115355,4
3878,101570,3
3879,127788,3
3880,171512,3
3881,127094,4
3882,175698,4
3883,167682,3
3884,100011,4
3885,106890,4
3886,140974,3
3887,179983,4
3888,103230,4
3889,115004,4
3890,168057,4
3891,180057,4
3892,111557,4
3893,125450,4
3894,137647,4
3895,179215,4
3896,179756,4
3897,138600,3
3898,115116,4
3899,158279,4
3900,136430,4
3901,168171,3
3902,181767,4
3903,112960,4
3904,168317,3
3905,113540,4
3906,165272,3
3907,179076,4
3908,140966,4
3909,175113,4
3910,103083,4
3911,185262,4
3912,174548,3
3913,186837,4
3914,156037,4
3915,102293,4
3916,104325,4
3917,175573,4
3918,171135,4
3919,157556,3
3920,140456,4
3921,149874,4
3922,136884,4
3923,192251,4
3924,174414,4
3925,112218,4
3926,152870,4
3927,181127,4
3928,171556,3
3929,105966,4
3930,105134,4
3931,127803,3
3932,149729,3
3933,186136,4
3934,194339,4
3935,182311,4
3936,138849,4
3937,115290,4
3938,111868,3
3939,163137,4
3940,118219,4
3941,101751,4
3942,112544,4
3943,163213,4
3944,112046,4
3945,113764,4
3946,138336,4
3947,137751,4
3948,174230,4
3949,135941,4
3950,135982,4
3951,167489,4
3952,138386,4
3953,125666,4
3954,140675,4
3955,179106,4
3956,174565,3
3957,166291,4
3958,194093,4
3959,114773,3
3960,138719,4
3961,174500,3
3962,135998,4
3963,179229,4
3964,115940,4
3965,123133,4
3966,139355,3
3967,117648,4
3968,115944,4
3969,163595,4
3970,102830,4
3971,113867,4
3972,155778,3
3973,168730,3
3974,162870,3
3975,163850,4
3976,114577,3
3977,105322,4
3978,139956,4
3979,136046,3
3980,116729,4
3981,111830,4
3982,179668,3
3983,112896,4
3984,193254,3
3985,101563,4
3986,167515,3
3987,136047,4
3988,102022,4
3989,173242,4
3990,155419,4
3991,146057,4
3992,117905,4
3993,136309,4
3994,104169,4
3995,119811,4
3996,103493,5
3997,115210,3
3998,130030,4
3999,155434,4
4000,162838,4
4001,152317,3
4002,136636,4
4003,175612,3
4004,154580,3
4005,162869,4
4006,155433,4
4007,162862,4
4008,155376,4
4009,193691,4
4010,144264,3
4011,138939,4
4012,101895,4
4013,179392,3
4014,113244,4
4015,136563,4
4016,181524,3
4017,115872,4
4018,113228,3
4019,101566,4
4020,144040,3
4021,141334,4
4022,119153,4
4023,136361,4
4024,138203,4
4025,121130,4
4026,111399,4
4027,156555,3
4028,120660,3
4029,102484,4
4030,116904,4
4031,193936,4
4032,171146,3
4033,138399,3
4034,171541,4
4035,113416,4
4036,128062,3
4037,158866,3
4038,145600,4
4039,115499,4
4040,116827,4
4041,130039,3
4042,113103,4
4043,106015,4
4044,173384,4
4045,148166,4
4046,136951,3
4047,171143,4
4048,113170,4
4049,111527,4
4050,138527,4
4051,139303,4
4052,162454,4
4053,181610,4
4054,114488,4
4055,171394,3
4056,183038,4
4057,139568,4
4058,155781,4
4059,115590,4
4060,136856,4
4061,144235,4
4062,124809,4
4063,116182,3
4064,120767,4
4065,112411,4
4066,137846,3
4067,167991,3
4068,175341,4
4069,134322,4
4070,115275,4
4071,155621,4
4072,179858,4
4073,155310,4
4074,184965,3
4075,108151,4
4076,118294,4
4077,137200,4
4078,157124,3
4079,181690,3
4080,147927,4
4081,112237,4
4082,158078,4
4083,179097,4
4084,115733,4
4085,124764,4
4086,118518,4
4087,117533,4
4088,170992,3
4089,181436,3
4090,132706,4
4091,181408,4
4092,159752,4
4093,115602,4
4094,116759,4
4095,155381,4
4096,136306,4
4097,112432,5
4098,111853,4
4099,102703,4
4100,121880,4
4101,107853,4
4102,121566,4
4103,179823,4
4104,113825,3
4105,128907,4
4106,116391,4
4107,104901,4
4108,116595,4
4109,115129,4
4110,136397,4
4111,114440,4
4112,179022,4
4113,175999,4
4114,121245,4
4115,116486,4
4116,120961,4
4117,135770,4
4118,125513,4
4119,115242,4
4120,182955,4
4121,115048,4
4122,101780,4
4123,104043,4
4124,179071,4
4125,115962,5
4126,113866,4
4127,120036,3
4128,139197,3
4129,149709,3
4130,167738,4
4131,111156,4
4132,105492,4
4133,115177,4
4134,112511,4
4135,140656,4
4136,106430,4
4137,113525,4
4138,112623,4
4139,141358,3
4140,181112,4
4141,143335,4
4142,111742,4
4143,114468,4
4144,116362,4
4145,113009,4
4146,195236,5
4147,103897,4
4148,114380,4
4149,156523,4
4150,104411,4
4151,139294,4
4152,132204,4
4153,117368,3
4154,114460,4
4155,112397,4
4156,114131,3
4157,160156,4
4158,121454,4
4159,112854,4
4160,115766,3
4161,114329,4
4162,147659,3
4163,167470,3
4164,113701,3
4165,115000,4
4166,139183,4
4167,112480,4
4168,108353,4
4169,106663,4
4170,138205,4
4171,107987,4
4172,139372,3
4173,140762,4
4174,167445,4
4175,114684,3
4176,167695,3
4177,136255,4
4178,136961,4
4179,114435,4
4180,102374,3
4181,113410,4
4182,157299,4
4183,139492,4
4184,144017,3
4185,145339,3
4186,159541,4
4187,115435,4
4188,155390,3
4189,172608,4
4190,123718,4
4191,123806,4
4192,114263,4
4193,198636,4
4194,103828,3
4195,115413,4
4196,103271,4
4197,115361,4
4198,167633,4
4199,102084,4
4200,115888,3
4201,179891,4
4202,180563,4
4203,167484,4
4204,131630,4
4205,111788,4
4206,167754,4
4207,157923,4
4208,128522,4
4209,180943,3
4210,102387,4
4211,107174,4
4212,102123,4
4213,114229,4
4214,161326,3
4215,111643,4
4216,153209,3
4217,107964,4
4218,112030,4
4219,115328,4
4220,114399,4
4221,180399,5
4222,135977,4
4223,168135,3
4224,135959,4
4225,111620,4
4226,112359,4
4227,120816,3
4228,147754,3
4229,111978,4
4230,168183,4
4231,112224,5
4232,102341,4
4233,181233,3
4234,127079,4
4235,163779,3
4236,155986,4
4237,174410,3
4238,136525,4
4239,103598,4
4240,114066,4
4241,102643,3
4242,145183,3
4243,179096,4
4244,117274,4
4245,174225,4
4246,179204,4
4247,118561,4
4248,140036,3
4249,112156,3
4250,168050,4
4251,122310,4
4252,179066,4
4253,112197,4
4254,159818,4
4255,114991,4
4256,141211,3
4257,114705,4
4258,149005,3
4259,139300,4
4260,112681,4
4261,114955,4
4262,111777,3
4263,163166,4
4264,104597,4
4265,112125,4
4266,111731,4
4267,136390,4
4268,113134,3
4269,127976,4
4270,179697,4
4271,115342,4
4272,116049,4
4273,193719,3
4274,165693,3
4275,113390,3
4276,179285,3
4277,114433,4
4278,128116,3
4279,105403,4
4280,161331,3
4281,112505,4
4282,136637,3
4283,125906,3
4284,109543,4
4285,174252,4
4286,174478,4
4287,102261,4
4288,101972,4
4289,162760,4
4290,155349,4
4291,162657,3
4292,102368,4
4293,100663,3
4294,138110,3
4295,112847,4
4296,102716,4
4297,167545,4
4298,179074,4
4299,142839,4
4300,100526,3
4301,168042,4
4302,119815,4
4303,171029,4
4304,113932,4
4305,125342,4
4306,155364,4
4307,121888,4
4308,118854,4
4309,115734,4
4310,106786,4
4311,100421,3
4312,113323,4
4313,176726,3
4314,116426,4
4315,102073,4
4316,150914,4
4317,115424,4
4318,140579,4
4319,135927,4
4320,180325,4
4321,106109,4
4322,112405,4
4323,128757,4
4324,120184,3
4325,116618,4
4326,186572,3
4327,111772,4
4328,112315,3
4329,171057,4
4330,118239,4
4331,167778,3
4332,107299,4
4333,179278,4
4334,120467,4
4335,108324,4
4336,175379,4
4337,161220,3
4338,115627,4
4339,167464,3
4340,113816,4
4341,114541,4
4342,112696,4
4343,112322,4
4344,115487,4
4345,119084,4
4346,115555,4
4347,108467,4
4348,134617,4
4349,117034,4
4350,112278,4
4351,194141,3
4352,124048,4
4353,179054,4
4354,113970,4
4355,179828,4
4356,149439,3
4357,116845,4
4358,167928,3
4359,107065,4
4360,120797,4
4361,117403,4
4362,119784,4
4363,111992,3
4364,121270,4
4365,108798,3
4366,115523,4
4367,128121,4
4368,112175,4
4369,136192,5
4370,115271,4
4371,175362,4
4372,108302,3
4373,112956,4
4374,129084,4
4375,124013,4
4376,119219,4
4377,123316,5
4378,115368,4
4379,113093,4
4380,116149,4
4381,105457,4
4382,114373,4
4383,120470,3
4384,117059,4
4385,111673,4
4386,161919,4
4387,118490,4
4388,142306,4
4389,140360,4
4390,131599,4
4391,126408,4
4392,112162,4
4393,131262,4
4394,146856,4
4395,108775,4
4396,106512,4
4397,132770,4
4398,116937,3
4399,113458,4
4400,142753,4
4401,125829,4
4402,162439,4
4403,155729,3
4404,179126,4
4405,155375,4
4406,108924,4
4407,127098,4
4408,140905,5
4409,162525,4
4410,181967,4
4411,138742,4
4412,141121,3
4413,113798,4
4414,107245,4
4415,191581,4
4416,127149,4
4417,106992,4
4418,128258,4
4419,117364,4
4420,118470,4
4421,112172,4
4422,130113,3
4423,122021,4
4424,112607,4
4425,189046,4
4426,129331,4
4427,110488,4
4428,157913,3
4429,121344,3
4430,194424,4
4431,115122,4
4432,107740,4
4433,116454,4
4434,156185,3
4435,123698,4
4436,107412,4
4437,111735,4
4438,101842,4
4439,118964,4
4440,113456,4
4441,156827,4
4442,113936,4
4443,116052,4
4444,107004,4
4445,111036,4
4446,179300,4
4447,175444,3
4448,114387,4
4449,112350,4
4450,155513,4
4451,116507,4
4452,179333,4
4453,113836,4
4454,122811,4
4455,114757,4
4456,131229,3
4457,114142,4
4458,116571,4
4459,113094,4
4460,118572,4
4461,118497,4
4462,127971,4
4463,172647,3
4464,155827,4
4465,112331,4
4466,170993,4
4467,121939,4
4468,111888,4
4469,113297,4
4470,127125,4
4471,122040,4
4472,127772,4
4473,116416,4
4474,112374,4
4475,139181,3
4476,174470,3
4477,157266,4
4478,147944,4
4479,139129,4
4480,160926,3
4481,116963,4
4482,191450,4
4483,117601,3
4484,135911,4
4485,109802,3
4486,106898,4
4487,116634,4
4488,115343,4
4489,108343,4
4490,110755,4
4491,123945,3
4492,135843,4
4493,162662,4
4494,127465,4
4495,156531,4
4496,127141,4
4497,110671,3
4498,115309,3
4499,127223,4
4500,130516,4
4501,118593,4
4502,121104,4
4503,106781,4
4504,129536,3
4505,132794,4
4506,120757,4
4507,120710,4
4508,112460,5
4509,165321,3
4510,128496,4
4511,125281,4
4512,114323,4
4513,106610,4
4514,132667,4
4515,117810,4
4516,107591,4
4517,114585,4
4518,154439,5
4519,116151,4
4520,111006,4
4521,168214,4
4522,130799,3
4523,125090,3
4524,110726,4
4525,112223,4
4526,157008,3
4527,179761,4
4528,104205,4
4529,131641,4
4530,114235,4
4531,110975,5
4532,111497,4
4533,122542,4
4534,113933,4
4535,113717,4
4536,142250,4
4537,178140,4
4538,161461,2
4539,162752,4
4540,174315,3
4541,186106,4
4542,114495,4
4543,137883,4
4544,116673,3
4545,115988,4
4546,100748,3
4547,129710,4
4548,125884,3
4549,109141,4
4550,136328,4
4551,107225,4
4552,113420,4
4553,123594,4
4554,106777,4
4555,121075,4
4556,117077,4
4557,179484,4
4558,111564,4
4559,155651,3
4560,108821,4
4561,120063,4
4562,114276,4
4563,156815,3
4564,118376,5
4565,117009,4
4566,112890,4
4567,116523,4
4568,113720,4
4569,107928,4
4570,175568,4
4571,115466,4
4572,115951,4
4573,141195,3
4574,156870,4
4575,114278,4
4576,112353,4
4577,104135,4
4578,133728,4
4579,114626,4
4580,170983,4
4581,162529,4
4582,106589,4
4583,121351,4
4584,111719,4
4585,118071,4
4586,171089,4
4587,200039,4
4588,101291,3
4589,113800,4
4590,127252,4
4591,113393,3
4592,121976,4
4593,156001,4
4594,171026,3
4595,107715,4
4596,115297,4
4597,139051,4
4598,127014,4
4599,111915,4
4600,114663,4
4601,116336,4
4602,147639,3
4603,171471,4
4604,121653,4
4605,104112,4
4606,136180,4
4607,170293,3
4608,105547,4
4609,162731,4
4610,136487,4
4611,105340,4
4612,169429,5
4613,137140,4
4614,128050,4
4615,168201,4
4616,102960,4
4617,120317,4
4618,176026,3
4619,168483,4
4620,104968,4
4621,179142,4
4622,168141,4
4623,167644,4
4624,157192,3
4625,103994,4
4626,122669,4
4627,104363,4
4628,101632,4
4629,103024,4
4630,163043,3
4631,136825,4
4632,181068,4
4633,184869,4
4634,144078,3
4635,162592,3
4636,136847,4
4637,174547,3
4638,138628,3
4639,164073,3
4640,110325,4
4641,179683,4
4642,179131,4
4643,124169,4
4644,105467,4
4645,162920,4
4646,180969,3
4647,111776,3
4648,102583,3
4649,119344,4
4650,136033,4
4651,106640,4
4652,181527,4
4653,105562,4
4654,115182,4
4655,154939,4
4656,112151,4
4657,167945,3
4658,187406,4
4659,179391,4
4660,120696,4
4661,103278,3
4662,171260,4
4663,128334,4
4664,176039,4
4665,141913,4
4666,123060,4
4667,136289,4
4668,146496,3
4669,128560,4
4670,183963,4
4671,102399,4
4672,135753,4
4673,163554,4
4674,136395,3
4675,117963,3
4676,102009,4
4677,112182,4
4678,138990,4
4679,111890,4
4680,164122,4
4681,136176,4
4682,135936,4
4683,115784,3
4684,112313,4
4685,120366,4
4686,168881,4
4687,186185,4
4688,179647,4
4689,157562,3
4690,140015,3
4691,171524,4
4692,112736,4
4693,124510,4
4694,180377,4
4695,111734,4
4696,169975,3
4697,103698,4
4698,106304,4
4699,102852,4
4700,112371,4
4701,124425,4
4702,105148,5
4703,176140,4
4704,124841,4
4705,148546,5
4706,175505,4
4707,113202,3
4708,103800,4
4709,173604,4
4710,105508,4
4711,193482,4
4712,101959,4
4713,181249,4
4714,163498,3
4715,162692,3
4716,122649,4
4717,137607,3
4718,167430,3
4719,136444,4
4720,114885,4
4721,121520,4
4722,162956,3
4723,136055,4
4724,128788,4
4725,136759,4
4726,140700,4
4727,136793,4
4728,137038,4
4729,138130,4
4730,167905,4
4731,158883,4
4732,179551,4
4733,180290,4
4734,136921,4
4735,133799,4
4736,180034,4
4737,171083,3
4738,126914,4
4739,193252,4
4740,122931,4
4741,114101,4
4742,136138,3
4743,180582,4
4744,194516,4
4745,113547,4
4746,164364,3
4747,171159,4
4748,117109,4
4749,146736,3
4750,116568,4
4751,138859,4
4752,146997,4
4753,187192,4
4754,155603,3
4755,112806,3
4756,130512,3
4757,136747,4
4758,113201,4
4759,155568,4
4760,174427,3
4761,174372,3
4762,185741,4
4763,113559,4
4764,104746,4
4765,174235,4
4766,141815,4
4767,141738,4
4768,180109,4
4769,143574,4
4770,124666,4
4771,132765,4
4772,113956,4
4773,155831,3
4774,113043,4
4775,127899,4
4776,111946,3
4777,144845,4
4778,131807,4
4779,112518,4
4780,116916,4
4781,131914,4
4782,137343,4
4783,174711,3
4784,114965,4
4785,117268,4
4786,182790,4
4787,166517,4
4788,138093,4
4789,111626,4
4790,122192,4
4791,125887,4
4792,135879,4
4793,114617,4
4794,112054,4
4795,112702,4
4796,115307,4
4797,112082,4
4798,171016,4
4799,106131,4
4800,121676,4
4801,115246,4
4802,104798,3
4803,102932,3
4804,187691,3
4805,155895,4
4806,127641,4
4807,182031,4
4808,150153,4
4809,127755,3
4810,174190,3
4811,180118,5
4812,111594,4
4813,117233,4
4814,112478,4
4815,179898,4
4816,180807,4
4817,101733,4
4818,142228,4
4819,137766,3
4820,115353,4
4821,133536,3
4822,111901,4
4823,113793,4
4824,135900,4
4825,115780,4
4826,155835,4
4827,168475,3
4828,122768,4
4829,115989,5
4830,139415,4
4831,114045,3
4832,117022,4
4833,169195,4
4834,114425,4
4835,130759,3
4836,168808,3
4837,123343,4
4838,111621,4
4839,113788,4
4840,119734,3
4841,169405,4
4842,138913,4
4843,185738,3
4844,163021,3
4845,137653,3
4846,119063,4
4847,117094,3
4848,119453,4
4849,116620,4
4850,116872,4
4851,187321,4
4852,112977,4
4853,148168,3
4854,194830,4
4855,137608,4
4856,174692,4
4857,136465,4
4858,122999,4
4859,125516,4
4860,112822,4
4861,181326,4
4862,155814,4
4863,118602,3
4864,118325,4
4865,177949,3
4866,137798,4
4867,137512,4
4868,114492,4
4869,136864,4
4870,115817,4
4871,116376,4
4872,131844,4
4873,113843,4
4874,121766,4
4875,150719,3
4876,181823,4
4877,158734,3
4878,111768,4
4879,156451,3
4880,158108,4
4881,156737,2
4882,139087,4
4883,111396,4
4884,174244,4
4885,129257,4
4886,123793,4
4887,179200,4
4888,116108,4
4889,104077,4
4890,102482,3
4891,102553,4
4892,182574,4
4893,128706,4
4894,117098,4
4895,114676,4
4896,119492,5
4897,138075,5
4898,112531,4
4899,115039,4
4900,116536,4
4901,103048,4
4902,139672,4
4903,193877,4
4904,114720,4
4905,115191,4
4906,126268,3
4907,127393,4
4908,131555,4
4909,156850,4
4910,124800,4
4911,111808,4
4912,112011,4
4913,181301,4
4914,114816,3
4915,112800,4
4916,171163,4
4917,138465,4
4918,135873,5
4919,120329,4
4920,133370,4
4921,139076,4
4922,127129,4
4923,113158,4
4924,178708,3
4925,113702,4
4926,123419,4
4927,100503,3
4928,137303,4
4929,163203,3
4930,132168,4
4931,106000,4
4932,112842,4
4933,157181,4
4934,104232,3
4935,120016,4
4936,168073,3
4937,115156,4
4938,140391,4
4939,180499,4
4940,174698,3
4941,140924,4
4942,148040,4
4943,115206,3
4944,121644,4
4945,179298,4
4946,163053,3
4947,119177,4
4948,123618,4
4949,120368,4
4950,115019,4
4951,122087,3
4952,129891,3
4953,114710,4
4954,126756,4
4955,102634,4
4956,136728,4
4957,101701,3
4958,136869,4
4959,174286,4
4960,141255,3
4961,112293,4
4962,179538,4
4963,125312,4
4964,162954,4
4965,139400,4
4966,115715,3
4967,132985,5
4968,122942,4
4969,121046,4
4970,123533,3
4971,141593,5
4972,119772,4
4973,182294,4
4974,136892,3
4975,111494,4
4976,117593,4
4977,167438,4
4978,112277,4
4979,170212,4
4980,101571,4
4981,174435,3
4982,132468,4
4983,115127,4
4984,136287,4
4985,155495,4
4986,113493,4
4987,120482,4
4988,114771,4
4989,155325,4
4990,127477,4
4991,100279,3
4992,162091,4
4993,103160,3
4994,119316,4
4995,162567,4
4996,133029,4
4997,171216,4
4998,116469,3
4999,117401,4
5000,174301,4
5001,168554,3
5002,140046,4
5003,111928,4
5004,167436,3
5005,168009,3
5006,122912,4
5007,141634,4
5008,119068,4
5009,124196,4
5010,130307,4
5011,101586,3
5012,164900,3
5013,100009,3
5014,174532,3
5015,112675,3
5016,113925,4
5017,122534,4
5018,170988,4
5019,122917,4
5020,181595,4
5021,170981,4
5022,155703,3
5023,165153,3
5024,118332,4
5025,175232,4
5026,184376,4
5027,111882,3
5028,112485,4
5029,136453,4
5030,167437,4
5031,128095,4
5032,102715,4
5033,139631,3
5034,114946,4
5035,127850,3
5036,113204,4
5037,123210,4
5038,112073,4
5039,138725,4
5040,138327,4
5041,115961,4
5042,126212,4
5043,113915,4
5044,136470,3
5045,136519,4
5046,112938,4
5047,137396,4
5048,129168,4
5049,125821,4
5050,137389,3
5051,180721,3
5052,116628,3
5053,123062,4
5054,156646,3
5055,113608,4
5056,117200,4
5057,114174,4
5058,187202,3
5059,119761,4
5060,102904,4
5061,114056,5
5062,139500,4
5063,168971,3
5064,179184,4
5065,139831,4
5066,139320,4
5067,188406,4
5068,111965,4
5069,179534,4
5070,181074,4
5071,160602,3
5072,112035,4
5073,112950,4
5074,117831,4
5075,114615,4
5076,161758,3
5077,117404,3
5078,163503,4
5079,120957,4
5080,139393,3
5081,111575,4
5082,137620,4
5083,112762,4
5084,150542,3
5085,179399,4
5086,114447,4
5087,121010,4
5088,119862,4
5089,168001,4
5090,101622,4
5091,169992,4
5092,133230,4
5093,113492,4
5094,112241,3
5095,171363,4
5096,156342,3
5097,143227,3
5098,116072,4
5099,147977,3
5100,171623,4
5101,135970,4
5102,168169,4
5103,171081,4
5104,146517,3
5105,112202,4
5106,179405,4
5107,162942,4
5108,170997,4
5109,111468,4
5110,137917,3
5111,120910,3
5112,112487,4
5113,174868,4
5114,162756,3
5115,138329,4
5116,137368,4
5117,111783,4
5118,123874,4
5119,163255,4
5120,164003,3
5121,112102,4
5122,126732,4
5123,162925,3
5124,111519,5
5125,115063,4
5126,123185,4
5127,114678,4
5128,122183,3
5129,126542,3
5130,155906,4
5131,184508,3
5132,132934,3
5133,164907,4
5134,136337,4
5135,193593,3
5136,165267,4
5137,167070,4
5138,163872,4
5139,137136,4
5140,142744,3
5141,116692,4
5142,111979,4
5143,112347,4
5144,118012,4
5145,179980,4
5146,111728,3
5147,132608,4
5148,114856,3
5149,140174,4
5150,104610,4
5151,119187,4
5152,165839,3
5153,128097,3
5154,114679,4
5155,118643,3
5156,121536,4
5157,147233,4
5158,179562,4
5159,162603,3
5160,193111,4
5161,102294,4
5162,138274,4
5163,120103,4
5164,139018,4
5165,113862,5
5166,118412,3
5167,125842,4
5168,184044,4
5169,113980,5
5170,120776,4
5171,163797,3
5172,165011,3
5173,111689,4
5174,112268,4
5175,181598,4
5176,136404,4
5177,118865,4
5178,106432,4
5179,111448,4
5180,147967,4
5181,115489,4
5182,163909,3
5183,174375,4
5184,111993,4
5185,118996,4
5186,114496,4
5187,111974,4
5188,118900,4
5189,162813,3
5190,163329,3
5191,138602,4
5192,122961,4
5193,116768,3
5194,140093,4
5195,107250,4
5196,122686,4
5197,112167,4
5198,112513,4
5199,129299,4
5200,138623,4
5201,193688,4
5202,179353,5
5203,113620,3
5204,179729,4
5205,111770,4
5206,144323,4
5207,162737,3
5208,180766,3
5209,193669,4
5210,137043,4
5211,173405,4
5212,194265,3
5213,115032,4
5214,141772,4
5215,116248,4
5216,108873,4
5217,181588,4
5218,136895,3
5219,137130,4
5220,181223,4
5221,182748,4
5222,112807,4
5223,120328,4
5224,164233,3
5225,114057,4
5226,182181,4
5227,179032,4
5228,164423,4
5229,129505,4
5230,111624,4
5231,163381,4
5232,112131,4
5233,135499,4
5234,119578,4
5235,181876,4
5236,111717,4
5237,163948,4
5238,115532,3
5239,112399,4
5240,118427,3
5241,113139,3
5242,113518,4
5243,107695,4
5244,151355,4
5245,155344,4
5246,113951,4
5247,107766,4
5248,179829,4
5249,172248,3
5250,138668,4
5251,100117,3
5252,163360,3
5253,112010,3
5254,137785,4
5255,116711,4
5256,137422,4
5257,116375,4
5258,136678,4
5259,118153,4
5260,195002,3
5261,112318,3
5262,107408,4
5263,149699,3
5264,131043,4
5265,113384,4
5266,172260,4
5267,195036,4
5268,179805,5
5269,120741,4
5270,101936,4
5271,163101,3
5272,115908,4
5273,123915,4
5274,101668,4
5275,114938,4
5276,155301,3
5277,138857,4
5278,136905,4
5279,142953,4
5280,165721,3
5281,112283,4
5282,115434,3
5283,123444,4
5284,164015,3
5285,109563,4
5286,125254,3
5287,163303,4
5288,112670,4
5289,111933,4
5290,114559,4
5291,134828,5
5292,174617,3
5293,136268,4
5294,163092,4
5295,119204,4
5296,114864,4
5297,112512,4
5298,121608,4
